experiment,epoch,train_loss,loss_global_ic,loss_multi,loss_div,loss_spread,loss_top_focus,loss_pairwise,h1,h3,h5,h7,alpha,topbot_h1,topbot_h3,topbot_h5,topbot_h7,topret_h1_top0p6,topret_h3_top0p6,topret_h5_top0p6,topret_h7_top0p6,topret_h1_top1,topret_h3_top1,topret_h5_top1,topret_h7_top1,topret_h1_top2,topret_h3_top2,topret_h5_top2,topret_h7_top2,topret_h1_top5,topret_h3_top5,topret_h5_top5,topret_h7_top5,topret_h1_top10,topret_h3_top10,topret_h5_top10,topret_h7_top10,topic_h1_top0p6,topic_h3_top0p6,topic_h5_top0p6,topic_h7_top0p6,topic_h1_top1,topic_h3_top1,topic_h5_top1,topic_h7_top1,topic_h1_top2,topic_h3_top2,topic_h5_top2,topic_h7_top2,topic_h1_top5,topic_h3_top5,topic_h5_top5,topic_h7_top5,topic_h1_top10,topic_h3_top10,topic_h5_top10,topic_h7_top10,topstable_h1_top0p6,topstable_h3_top0p6,topstable_h5_top0p6,topstable_h7_top0p6,topstable_h1_top1,topstable_h3_top1,topstable_h5_top1,topstable_h7_top1,topstable_h1_top2,topstable_h3_top2,topstable_h5_top2,topstable_h7_top2,topstable_h1_top5,topstable_h3_top5,topstable_h5_top5,topstable_h7_top5,topstable_h1_top10,topstable_h3_top10,topstable_h5_top10,topstable_h7_top10,rawtopret_h1_top0p6,rawtopret_h3_top0p6,rawtopret_h5_top0p6,rawtopret_h7_top0p6,rawtopret_h1_top1,rawtopret_h3_top1,rawtopret_h5_top1,rawtopret_h7_top1,rawtopret_h1_top2,rawtopret_h3_top2,rawtopret_h5_top2,rawtopret_h7_top2,rawtopret_h1_top5,rawtopret_h3_top5,rawtopret_h5_top5,rawtopret_h7_top5,rawtopret_h1_top10,rawtopret_h3_top10,rawtopret_h5_top10,rawtopret_h7_top10,rawtopstable_h1_top0p6,rawtopstable_h3_top0p6,rawtopstable_h5_top0p6,rawtopstable_h7_top0p6,rawtopstable_h1_top1,rawtopstable_h3_top1,rawtopstable_h5_top1,rawtopstable_h7_top1,rawtopstable_h1_top2,rawtopstable_h3_top2,rawtopstable_h5_top2,rawtopstable_h7_top2,rawtopstable_h1_top5,rawtopstable_h3_top5,rawtopstable_h5_top5,rawtopstable_h7_top5,rawtopstable_h1_top10,rawtopstable_h3_top10,rawtopstable_h5_top10,rawtopstable_h7_top10,loss_within_ic
A1,5,-0.228296749652892,-0.18329651006452452,-0.15683563262002614,0.281290159907174,0.0,0.0,0.0,0.09364735159613452,0.10806234773943207,0.11340034491525858,0.11541753726551668,0.12585737790566792,0.2763802707195282,0.34974491596221924,0.357435405254364,0.35034745931625366,0.2454541027545929,0.16574648022651672,0.09662358462810516,0.07450892776250839,0.20993994176387787,0.15503741800785065,0.09808468073606491,0.08238475024700165,0.1663006842136383,0.13779468834400177,0.09829742461442947,0.08464838564395905,0.11973139643669128,0.11718202382326126,0.09669411927461624,0.08553603291511536,0.09670683741569519,0.10133512318134308,0.09214503318071365,0.0840853601694107,0.06433204689286154,0.017689959214418457,0.022264273891117917,0.006165689414587065,0.06167283928540838,0.014706061708798625,0.009148953371396585,-0.001920406433041394,0.056704595147150816,0.017112475668208987,0.002182735183737758,-0.0044150184083867824,0.05114479761273192,0.017920705461641102,-0.00034894663318108335,-0.004637898553982915,0.044170029829784505,0.02207003814560425,0.0035432048966663678,-0.001717985893935181,0.4629311549480878,0.334775896753308,0.19841366990698614,0.15533514867335252,0.4475631603067363,0.35392306974276355,0.2256166520189091,0.1898135286989252,0.4094217568988724,0.35378023905390427,0.2529401458452254,0.21512510833125947,0.3501421400187074,0.3501685365710491,0.28381036035738316,0.24815757231351318,0.32951373670338735,0.34328386833376034,0.30587701366690434,0.2757046527408213,0.007869657129049301,0.012618597596883774,0.01299232803285122,0.014430148527026176,0.00664681289345026,0.011611096560955048,0.012434225529432297,0.014220213517546654,0.005262804217636585,0.009925543330609798,0.011628569103777409,0.013466030359268188,0.0038211371283978224,0.008370360359549522,0.010855050757527351,0.01280572172254324,0.003093237755820155,0.007272203452885151,0.010111790150403976,0.012274962849915028,0.23198057217966034,0.20408622913065122,0.16464075679068185,0.15708846933898085,0.20221761372956829,0.19346787795289438,0.16145332052606703,0.15923157647409977,0.16640668928093935,0.17302416957520494,0.15607096711593382,0.15439527015480917,0.12538856577143248,0.1514763419589719,0.14924003349269366,0.15028980744270004,0.10544823386490088,0.13613546145982505,0.14355967068004516,0.147806481230575,-0.16279203153962207
A1,6,-0.2422019528620989,-0.19460564017169862,-0.1664866147301911,0.2821677194521335,0.0,0.0,0.0,0.10538986267378916,0.1257274411874297,0.13176226517157633,0.13441403069417718,0.14677378385253909,0.3110494315624237,0.4039197564125061,0.4215173125267029,0.41903355717658997,0.28556153178215027,0.20829088985919952,0.14537715911865234,0.11634724587202072,0.22995983064174652,0.18869145214557648,0.1345413625240326,0.11499423533678055,0.18187272548675537,0.17775143682956696,0.14319242537021637,0.12975908815860748,0.13916490972042084,0.15485067665576935,0.14604999125003815,0.14141221344470978,0.11498060077428818,0.13264286518096924,0.1284973919391632,0.1259237676858902,0.07769154432877551,0.04318724304050218,0.02075923594077889,0.014910396443277784,0.08205757583450254,0.037415782306035136,0.020714522375542718,0.009522561159204522,0.07285943034502329,0.02324359884879806,0.004263757882047255,-0.00667840851757952,0.05915529647574301,0.02305999810569615,-0.00044901765029761633,-0.008864698369805326,0.049117181389714416,0.029042966519518463,0.013461970147572395,0.008090819074726112,0.5335153942162839,0.40120870372860135,0.30174732986949726,0.24359581371363287,0.4831108668154419,0.40449868496440744,0.3088380984231518,0.27107578409599276,0.4397971297549192,0.4367594315083287,0.3685543083814253,0.3395192420601675,0.38960590834029885,0.43214880027790825,0.4284834888412091,0.42253391311719307,0.36758220043050616,0.4209572710784143,0.4316630629690991,0.4351089815009177,0.009067516773939133,0.015123722143471241,0.01628957875072956,0.01742091216146946,0.007242326159030199,0.013241915963590145,0.014902012422680855,0.01642817072570324,0.0057306718081235886,0.011973224580287933,0.014583892188966274,0.016640877351164818,0.004395380150526762,0.010287404991686344,0.014106959104537964,0.01685309037566185,0.0036056693643331528,0.008877003565430641,0.01244649849832058,0.015176323242485523,0.2605178231496187,0.23556300041939002,0.20073870298441082,0.18565497704973757,0.2153593993319946,0.21359463433874493,0.18702133996745313,0.18039182846354151,0.17721791612402732,0.19857351847552238,0.18683395309888814,0.18737147306300303,0.14156958553779794,0.17625901859115292,0.18677559936233576,0.19468777768549755,0.12100908236986785,0.15876353910428243,0.17157860635439598,0.1821454739917708,-0.17110894605571378
A2,1,-0.13849518815339357,-0.11303825188959063,-0.08951665892517127,0.019004935467590977,0.0,0.0,0.0,0.06417929252925893,0.08767638404915276,0.09745476328008694,0.09980978091684128,0.10309336612752194,0.22408567368984222,0.2905019521713257,0.3064669370651245,0.2964306175708771,0.13555411994457245,0.11526171863079071,0.10437774658203125,0.08154784142971039,0.11893950402736664,0.11456669121980667,0.1017477959394455,0.07981612533330917,0.10520387440919876,0.10583384335041046,0.09454690665006638,0.07037211954593658,0.08705223351716995,0.09297828376293182,0.08579810708761215,0.06377445161342621,0.06911670416593552,0.07868760824203491,0.07297785580158234,0.05882067233324051,0.017777593250465365,0.00908235744369233,0.00911500123959258,0.011618291174581326,0.02623926695369445,0.008572539054277923,0.009373250136713885,0.010226838464616955,0.02194301716183373,0.009512250891958025,0.006867312926950346,0.009276313150979886,0.018004963332732556,0.010614954029640983,0.005582275396178485,0.005279733348970158,0.02201769931240502,0.015859923841431048,0.011896226200848426,0.006325774778387987,0.2836729131187857,0.2528086897340963,0.2243981939526555,0.17623923964696278,0.27792066544196886,0.27410491436142687,0.2378729305870434,0.1908203570387192,0.28671518186370004,0.2886101438323524,0.2564736728714039,0.19172695636192347,0.2860879821944739,0.29737116398747443,0.2824162239558587,0.2091432502490146,0.27081033595456283,0.2984425292371963,0.286498796519623,0.2288973133546681,0.004179439507424831,0.009092495776712894,0.011790843680500984,0.01297419611364603,0.0036936423275619745,0.00872208084911108,0.011474908329546452,0.012666967697441578,0.003293669084087014,0.008109120652079582,0.010897633619606495,0.011895598843693733,0.002767540980130434,0.007101228926330805,0.00987969059497118,0.010940143838524818,0.0022634887136518955,0.0061957212164998055,0.008776349015533924,0.0101614436134696,0.1470557613392657,0.16064226953775543,0.16617844138606913,0.15528664328624348,0.1334663444779787,0.15992934389296756,0.1645089482116322,0.15457698325147437,0.12168592959539508,0.1500095213062295,0.1574942106904006,0.14663788599969205,0.10452885701398046,0.13337504346073406,0.1452021560567823,0.13658476307581804,0.08656019271976707,0.11976186535309472,0.13172964162684714,0.12902720909491525,-0.10856012137413276
A2,2,-0.1787926703961431,-0.14450456306072862,-0.12037955444409615,0.01392264004205106,0.0,0.0,0.0,0.07867932923783295,0.10022858696808655,0.11050064643448702,0.11401720117927604,0.12074568073396783,0.22549767792224884,0.30503037571907043,0.3305232524871826,0.32927635312080383,0.12820857763290405,0.10002949833869934,0.070142962038517,0.05590328946709633,0.11003410071134567,0.08920906484127045,0.06416330486536026,0.04742398485541344,0.08526453375816345,0.07854239642620087,0.06461914628744125,0.05511188507080078,0.06821158528327942,0.07220333814620972,0.06721074879169464,0.05951670929789543,0.05793051794171333,0.06642501801252365,0.0672798901796341,0.06017361581325531,0.021277840534412742,0.003979213214052402,-0.0002463540946690976,0.0076042381953786925,0.027015376145628687,0.012799316061733537,0.0038124017071710335,0.007743421227548625,0.03356376686785169,0.014337771866317845,0.0003155172242300166,-0.0006557553892614786,0.026663017367288055,0.011534984142384299,-0.0004606786431119931,-0.002864213726023081,0.022506131462261145,0.009902271274702794,-0.0007782165551423571,-0.0021706452536597452,0.31740684934745556,0.23857457376951982,0.1641801396047345,0.1329729997083463,0.3096242423642171,0.24133534666089315,0.1690437443770747,0.12893305211409273,0.27403890817385185,0.24100600297502464,0.19866063226573774,0.16947316764136977,0.2554967206179329,0.24951735442410866,0.23594630931931526,0.20771096684698995,0.2422837202967901,0.25440247493437923,0.26180426029677406,0.2318530868041676,0.0041856649331748486,0.008307001553475857,0.009348850697278976,0.010297550819814205,0.003525888081640005,0.0075975265353918076,0.008952292613685131,0.00984512735158205,0.0027737177442759275,0.006702406797558069,0.008452652022242546,0.009787358343601227,0.0022620928939431906,0.0059734913520514965,0.008151647634804249,0.009639895521104336,0.0019654897041618824,0.005425867158919573,0.007867133244872093,0.009413417428731918,0.14160450044441347,0.13924495372550624,0.1201518671441541,0.11761528030312912,0.12188926455317682,0.13157657025425842,0.11751149836022792,0.11325776737518914,0.09748545278075836,0.11791707583028703,0.11292634691714722,0.11425858888524071,0.08125982165091904,0.10759850845512335,0.11189643267565966,0.11418917744207023,0.07195623879513956,0.10040085469216481,0.1113566240583655,0.11428932842552594,-0.13320831148232815
A2,3,-0.19656426388745596,-0.158396716009722,-0.1340219214050198,0.012983269075602114,0.0,0.0,0.0,0.08059746168464316,0.09907600727457143,0.10823777865693948,0.11228009051984762,0.11859997228815863,0.25439953804016113,0.3172178566455841,0.33395811915397644,0.3289143443107605,0.21100714802742004,0.12393961101770401,0.08224236220121384,0.07557641714811325,0.17369022965431213,0.11191192269325256,0.08166500926017761,0.07519645988941193,0.13313105702400208,0.0988752692937851,0.0774819403886795,0.06872617453336716,0.10187070071697235,0.09036626666784286,0.07956002652645111,0.06848689913749695,0.08327113091945648,0.08187050372362137,0.07721983641386032,0.07037646323442459,0.07005061163053893,0.02070844274158928,0.00028594087272391217,-0.003215250731607885,0.06236077951028913,0.01935523407277077,-0.0019680587918781104,-0.004483753688297385,0.05591665678615358,0.017211157990906945,0.0019911884030065076,0.0023520553750377505,0.04310010801643358,0.010830030109745783,-0.003210944427734079,-0.0027928745536912104,0.037242821676915346,0.012899438097354669,5.956981765325327e-05,-0.0031976384093571025,0.4225451390483428,0.2729682618736776,0.17887746563981577,0.16884924761269074,0.40767531402462975,0.27478354621620427,0.19937337550549583,0.18405279875377475,0.36463117264629796,0.27419773685718657,0.21778959501770193,0.19236019038998123,0.3395481441605673,0.29325786069184906,0.2623869495628467,0.22508729883019357,0.3195334129049207,0.3001978341862567,0.28904787205971944,0.2620184604616562,0.006783285178244114,0.010234029032289982,0.010661267675459385,0.012055111117661,0.005602905992418528,0.009176124818623066,0.010285033844411373,0.011990180239081383,0.004327324219048023,0.007912806235253811,0.009299298748373985,0.010806653648614883,0.003362554358318448,0.00695857685059309,0.009014856070280075,0.01051198411732912,0.002792078536003828,0.00624344265088439,0.008635214529931545,0.010380113497376442,0.2147296191722324,0.17211908713556237,0.14498467921567024,0.14254927420577024,0.18328983193383297,0.15864050924400058,0.14168171160479884,0.1422135672655491,0.14483969672226474,0.13959237759402296,0.1308580893006358,0.13124830593971715,0.11737983681589026,0.12775317377666137,0.12974182871080156,0.12987482352226312,0.1007733490220103,0.11861886630431857,0.1274623297443039,0.13099981798023713,-0.14449808686850188
A2,4,-0.21192159331606134,-0.17059389905158232,-0.14528394155744193,0.012099057678099505,0.0,0.0,0.0,0.09112654730233723,0.10696503019378764,0.11453977243834886,0.11690746007917939,0.12557374852778,0.25877174735069275,0.33770784735679626,0.35833844542503357,0.3508463203907013,0.19308948516845703,0.13392354547977448,0.08640144765377045,0.06510017812252045,0.1685951203107834,0.12817952036857605,0.09164148569107056,0.07753314077854156,0.13239063322544098,0.11644671857357025,0.09343009442090988,0.07812055200338364,0.10204005241394043,0.10216075927019119,0.0895879864692688,0.07970385253429413,0.08302691578865051,0.09130270779132843,0.08680960536003113,0.07746300846338272,0.03761161589504308,0.02591656985685104,0.03693249283307775,0.03682559698558664,0.03790846588765339,0.016257556276892467,0.014238850829030487,0.009174087763898596,0.037288977006300905,0.012785155262150601,0.0037534042316394716,0.0020092327478590053,0.034239765837936184,0.015020677358653683,0.0032598311223418957,-0.001959582615196079,0.0321491625695517,0.01559190788561682,0.004588827462519981,0.0017002763007929907,0.3577701528163902,0.2696583336660452,0.17475159747936028,0.13020384872200128,0.3446918189711848,0.28069879830127165,0.200715820980639,0.16887915887447164,0.30945187359178034,0.2876686173776159,0.23268000564159713,0.19263004986755183,0.2831399466340337,0.28814097650313714,0.2536138391949171,0.22319116759330423,0.2666930065172265,0.29427952340731584,0.283214805125001,0.2513616221317004,0.006067607086151838,0.010198298841714859,0.011007310822606087,0.011905310675501823,0.005350789520889521,0.009884429164230824,0.011460427194833755,0.01283568236976862,0.0043043093755841255,0.009008349850773811,0.0111947450786829,0.012758338823914528,0.0033006942830979824,0.007810447830706835,0.010517971590161324,0.012416977435350418,0.00273129646666348,0.007004615850746632,0.009949712082743645,0.011955570429563522,0.1798788010562959,0.16234492876347562,0.14120439514306507,0.13420157232238297,0.16264020185106684,0.15777473896376512,0.14582703192785726,0.14391660264590014,0.13384692559379865,0.1480323535610782,0.145173893737625,0.1444382806527931,0.10612203109761577,0.13168187519973917,0.137688609027112,0.1412158469164042,0.0912258990533079,0.12361738115486454,0.1349987025384454,0.13943818014525214,-0.15406856531556246
A2,5,-0.2265536724741611,-0.18238450247222998,-0.15602610518498986,0.011974163942549666,0.0,0.0,0.0,0.09366194729861614,0.10653600891560527,0.11146152481719397,0.11364373209371903,0.1237392106853242,0.27372390031814575,0.344137966632843,0.35214963555336,0.3457880914211273,0.2567344307899475,0.1578940749168396,0.09508068114519119,0.06750404089689255,0.21795018017292023,0.14779388904571533,0.08968860656023026,0.07227613031864166,0.16005325317382812,0.1300136297941208,0.09259124100208282,0.07944954186677933,0.11708548665046692,0.11389864236116409,0.09531322866678238,0.08321181684732437,0.09682776778936386,0.10069507360458374,0.09067385643720627,0.08278439193964005,0.06763911904886429,0.021776822678475777,0.014624659989628962,0.0076731722358877475,0.06688970674782485,0.01689192477109883,0.012237531833653557,0.0022162944129944695,0.06732639648889417,0.015874210829638254,0.0016155812032779507,-0.005500178379089325,0.05518887681677369,0.018035628462128004,-0.0004400237786600202,-0.004036483699554471,0.043898913519494494,0.01949269701218925,0.00293866910302412,-0.0021696948299602383,0.46465560432426023,0.3196510251200429,0.19413942066198267,0.138044211138191,0.45320213069359233,0.3384125554420519,0.20606653313982218,0.16402134556782824,0.3921860218308363,0.33069575706712445,0.2352089097729304,0.20093430930364004,0.3400087085476667,0.3356844112042278,0.27836388855683364,0.23883157441596226,0.3275041182058009,0.3400597146514665,0.3006077523246841,0.2710982714475386,0.008028828538954258,0.012258757837116718,0.012994061224162579,0.014120327308773994,0.006828317418694496,0.011141865514218807,0.01185607723891735,0.013553598895668983,0.00505711417645216,0.009637008421123028,0.0112964678555727,0.013142439536750317,0.0037471293471753597,0.008222894743084908,0.010737699456512928,0.012646305374801159,0.003100171685218811,0.007246400695294142,0.01000429317355156,0.012144304811954498,0.23168642660448893,0.20124043946461923,0.16650898503464448,0.15389264957073248,0.20584600645392434,0.18661548831476893,0.15512787099710237,0.15079376551764184,0.15776089786066602,0.16493076287206873,0.14920546645002136,0.14869463263257754,0.1214629396920938,0.14693710558858644,0.14574643430287987,0.14692108546192506,0.10497111415182789,0.13452254771145256,0.14066766953610668,0.14511902423243472,-0.1619849913035956
A2,6,-0.24024296478606796,-0.19347509440340568,-0.16552182825975084,0.011315868010604978,0.0,0.0,0.0,0.10487578076172656,0.12425149045893583,0.1303426616155071,0.1336601797529685,0.1452334815966396,0.301573783159256,0.39644625782966614,0.4145941436290741,0.4143140912055969,0.2627650797367096,0.20242848992347717,0.1386534422636032,0.11357088387012482,0.22088755667209625,0.17885175347328186,0.13592694699764252,0.11656422913074493,0.16966600716114044,0.16102172434329987,0.1361372023820877,0.12204155325889587,0.13470886647701263,0.1482618898153305,0.14033585786819458,0.1344512403011322,0.11108578741550446,0.12893998622894287,0.12526515126228333,0.12306587398052216,0.09083353814816598,0.03702117510861181,0.01791273209169308,0.006522672840539416,0.08393067159631992,0.03269095933579386,0.009519427714284247,-0.0020450263426344943,0.07312650261270402,0.027420723138967415,0.004091229205660256,-0.0071850600716684065,0.05437293560055629,0.018582694777037816,-0.002043507148203794,-0.010609727770821047,0.04639237348483741,0.02436420942200865,0.011424020883459216,0.004908743848358937,0.4859128166276176,0.3945684590937726,0.29063783942531457,0.24073148155912114,0.45386294845488145,0.3829055983991969,0.3107877644721518,0.27233679098310937,0.40240373854385014,0.3863770627434287,0.3464484231001031,0.3166312368902176,0.3701529861362022,0.4063199264058639,0.4111184392248177,0.39890513411606493,0.3495240668110122,0.4026095725595681,0.4212610743566644,0.42636424279765106,0.00841684639453888,0.014638909138739109,0.01585926115512848,0.017483901232481003,0.006840642541646957,0.012627788819372654,0.014808307401835918,0.016606153920292854,0.005357198882848024,0.011082896031439304,0.014049597084522247,0.016160132363438606,0.004199671559035778,0.009885570965707302,0.013610661029815674,0.016358722001314163,0.003475500037893653,0.008656356483697891,0.012202994897961617,0.014965413138270378,0.23948655573344624,0.2278112607138572,0.1923239568198142,0.1839048208890631,0.19921944964899818,0.2020407437151958,0.1839444276714,0.1785860708180766,0.16220029623844712,0.18116229989559396,0.17790660714616213,0.1791908138734287,0.13294559110931042,0.1674162375331932,0.17852079899299408,0.18802043252881512,0.11482941169226825,0.15277872319596608,0.16698512993820147,0.17892285967429253,-0.17024627279328264
A3,1,-0.13852557222286332,-0.11270335623387086,-0.08931260346083515,0.01943131955790419,0.0,0.0,0.0,0.06394376646307345,0.08749951571803466,0.09745159416409714,0.0997723147108799,0.102971611108001,0.2250315099954605,0.29161518812179565,0.3062213361263275,0.29644280672073364,0.1499527394771576,0.12161125242710114,0.10878720879554749,0.08163449168205261,0.12928439676761627,0.11838038265705109,0.10292382538318634,0.08270647376775742,0.10878448933362961,0.10370271652936935,0.09254218637943268,0.06926372647285461,0.0873958021402359,0.09101773798465729,0.0818386971950531,0.06114424020051956,0.0694556012749672,0.07880129665136337,0.07239938527345657,0.05852615833282471,0.015876209725272795,0.009551574583609314,0.00705774678132127,0.010626546606029293,0.02320263275273768,0.007433711491748339,0.0072156623671330395,0.0048724168111617915,0.023364687245332853,0.01282533491356786,0.009131923904330642,0.009613385965559832,0.02101067560069382,0.013635834176197667,0.009952199425617233,0.007493132304226947,0.02343916464482966,0.015519883519187849,0.011617311917028328,0.0054436502530074956,0.3114669761556693,0.2716517617053954,0.2398891438625372,0.1828381783284193,0.3005661435526181,0.28360806313464304,0.24521262903008714,0.20144367628357365,0.29357313392776835,0.282049043009713,0.25087035024113963,0.19036565058300375,0.28740361097972,0.2904289128259906,0.2689549298624165,0.2006483107105432,0.2714532777849985,0.29797152572462393,0.2842770773416997,0.228014463058937,0.004536726512014866,0.009307943284511566,0.011928177438676357,0.013061833567917347,0.003967460710555315,0.008815916255116463,0.011496301740407944,0.012965148314833641,0.003464239649474621,0.008046730421483517,0.01083322148770094,0.011843979358673096,0.0027885816525667906,0.007020260207355022,0.0096451286226511,0.010724353604018688,0.0022865121718496084,0.006223251111805439,0.008731822483241558,0.010151298716664314,0.15667529096881738,0.16615717599260926,0.17006238839449145,0.15667415982900995,0.14074889314506683,0.16089088999505774,0.16564657365711055,0.15799379878890724,0.12535842613220055,0.14817674128966823,0.15555090558094922,0.1454697096453579,0.10389424373656614,0.13077402531621268,0.14075403637833397,0.13318303456666905,0.08648117029369515,0.11933839583816817,0.13037703023687447,0.12816594130323963,
A3,2,-0.1796518577395484,-0.14430596115256566,-0.12017010336017443,0.014102722530799878,0.0,0.0,0.0,0.07875248843033601,0.10018544824518043,0.11058793086586431,0.11409430725627344,0.12086431055259363,0.22422398626804352,0.3048860728740692,0.33053332567214966,0.3286764919757843,0.136355459690094,0.10120264440774918,0.06615393608808517,0.051640503108501434,0.11590688675642014,0.09684713184833527,0.07111222296953201,0.054087452590465546,0.08748164772987366,0.08206465095281601,0.06967418640851974,0.060215819627046585,0.0700460895895958,0.07360893487930298,0.06860410422086716,0.059978336095809937,0.05718964710831642,0.06627554446458817,0.06642747670412064,0.05891447514295578,0.02952147293977196,0.007207216126458572,0.006901005454659711,0.012633894437633115,0.0329314687641536,0.00959103699589296,-0.0014631023379000922,0.0007481137545302988,0.03752931509651557,0.013368147143208848,-0.003207480599785772,-0.004626498821829864,0.028306715784154193,0.01213236895583102,-0.0006143794093505459,-0.002618938078158803,0.025254978019486517,0.011463850808419902,0.0014942997664296465,-0.00012481000271246685,0.3326296537067896,0.24412105741327011,0.15526209248510833,0.12340480250529977,0.3236305414573825,0.2589517473515683,0.18579375398611653,0.14598924129035784,0.27996470488202696,0.24927310435780273,0.2117549676940357,0.18347899770205828,0.25930336700351947,0.25407903552007455,0.2399488288941434,0.20837710627970082,0.23873148093046614,0.2539883326604389,0.2584126079192975,0.22666823455264667,0.0044002714566886425,0.008547607809305191,0.00933732371777296,0.010215050540864468,0.003715976607054472,0.008069943636655807,0.009450904093682766,0.010506468825042248,0.0028293898794800043,0.006924689281731844,0.008743840269744396,0.010246433317661285,0.0022959064226597548,0.006054979749023914,0.0082585159689188,0.009692611172795296,0.0019443900091573596,0.005400770343840122,0.00780511274933815,0.009333002381026745,0.14740091461678106,0.14308608440574913,0.12001285987689728,0.1162898909476427,0.1274646410146157,0.1379853607800762,0.12362208921644169,0.11995145052624127,0.09945264033586465,0.12132422643460229,0.11643205005840397,0.11888877975661329,0.08222927247851505,0.10880544102396571,0.11312725314472252,0.11455669511083107,0.07112529488804972,0.09966994422249788,0.11013620267545228,0.11280616266067325,
A3,3,-0.19785305748272974,-0.15832538710983587,-0.13394600220512742,0.01312263698540943,0.0,0.0,0.0,0.08139158378798825,0.09985469755247543,0.10907368554422726,0.11300237000562985,0.11934854220616588,0.2544408142566681,0.31772857904434204,0.3346351683139801,0.3295225501060486,0.21853603422641754,0.13071566820144653,0.08458632975816727,0.07994260638952255,0.17731879651546478,0.11507765203714371,0.08327117562294006,0.07572315633296967,0.13049137592315674,0.10078562796115875,0.0806339830160141,0.06997448205947876,0.10464350134134293,0.09380397945642471,0.08228777348995209,0.07018201798200607,0.08325624465942383,0.08199795335531235,0.07720769941806793,0.07040661573410034,0.06519478281516332,0.019020275259832187,0.0017693565885219971,-0.006641520946855451,0.06003161605562393,0.018352650146425654,0.0006618705081032005,-0.0027995579525837994,0.05947586173930873,0.017550835463755486,0.0018404103912620959,0.00340661421276786,0.0404281907793446,0.008157068585875792,-0.0050783863172957555,-0.003908248113665114,0.03743342140710157,0.014084359390663641,0.0012983632075738581,-0.002071690757032649,0.4289172640055424,0.2829525435097425,0.18222584400360956,0.17559173327455424,0.40966351607954116,0.2802230313178159,0.20126431157851007,0.18324091845111226,0.3562371020077291,0.2791601246094534,0.2268251029664363,0.19436659284649205,0.34505315475136783,0.3012500929340879,0.26827457701599,0.2282130686751554,0.3165662148303736,0.29882605807849716,0.2869614568099662,0.2602739943673854,0.006982765626162291,0.010530627332627773,0.010823221877217293,0.012502849102020264,0.005676523316651583,0.009305120445787907,0.01039809174835682,0.012073183432221413,0.004246265161782503,0.007949883118271828,0.009433981962502003,0.010906368494033813,0.0034390666987746954,0.007108241785317659,0.009205969981849194,0.010651498101651669,0.0027960126753896475,0.0062638502568006516,0.008627217262983322,0.01039242371916771,0.22010101842075724,0.17537711164966788,0.14672049422546912,0.14705890649854864,0.18459297390881135,0.15984370154451477,0.14272448320424644,0.14275458442448988,0.14229769916377163,0.14059384553734636,0.13246625269625323,0.13210531970830827,0.11962204558542831,0.13031531090161286,0.1321328166159471,0.13122066787505202,0.10061413709968803,0.11891997911547882,0.12714028715632808,0.13093828613312328,
A3,4,-0.2135679494962996,-0.17060057165389117,-0.1452554610202422,0.012185239950127469,0.0,0.0,0.0,0.09146162516345145,0.10722051616311593,0.1149947151129808,0.11737010601443872,0.1256140499355871,0.25867581367492676,0.33725255727767944,0.3567758798599243,0.34929338097572327,0.19705921411514282,0.1349489986896515,0.09141427278518677,0.07344244420528412,0.16695630550384521,0.12558148801326752,0.08871760219335556,0.0735049694776535,0.1322094351053238,0.11548192799091339,0.09146218746900558,0.07798313349485397,0.100742869079113,0.10260571539402008,0.09013067185878754,0.07903033494949341,0.08289331942796707,0.09183765947818756,0.08670249581336975,0.07716085016727448,0.03730659040738329,0.026285412993090618,0.03227680819112236,0.02575979316448693,0.04038203299158879,0.018466919648705584,0.01725552497936885,0.013233470926617948,0.040193250548111896,0.014794791508161967,0.005891739704387473,0.00240102957677362,0.03607638044172084,0.015429406178716378,0.004047638295962023,0.0003247612777103452,0.032626126283228356,0.01609052968412629,0.005527391897213658,0.00280768470945037,0.36670401699360444,0.2737981856913911,0.18393951347877288,0.14598050547110142,0.3406014417552989,0.2751035694609869,0.19604945234078575,0.16011027635524172,0.307534071796334,0.28263781969062707,0.2270912209382553,0.19164494922436204,0.2795082771171656,0.29019607974178374,0.25669064976568223,0.22253473121161774,0.2660803359291082,0.2953758814815384,0.2827795689032653,0.2505558337456317,0.006244481075555086,0.010375851765275002,0.01133569236844778,0.012572858482599258,0.005336971953511238,0.009840549901127815,0.011341948062181473,0.01269219908863306,0.0043119569309055805,0.008922425098717213,0.011077014729380608,0.012792794965207577,0.003255181945860386,0.007796500343829393,0.010547012090682983,0.012388570234179497,0.0027337626088410616,0.007050919812172651,0.009994595311582088,0.011983143165707588,0.186058306902122,0.16514142277738025,0.14542048259718401,0.1415254864220982,0.16220072524973855,0.15771433479081184,0.14422529447053092,0.14133581563110018,0.13342016214443106,0.14629524267806687,0.14346728589115565,0.14415183229383688,0.10462663796076539,0.13163669902075256,0.13795125780678114,0.14047154946422116,0.09113342382113707,0.12415112573927897,0.13522815535810545,0.13922967457696883,
