path,rows_sampled,ann,sharpe,mdd,split,target_frac,hold_frac,market_timing_mode,checkpoint,predictor,window,weight_mode,period,portfolio_value,execution_lag,min_adv_cny,adv_participation_cap,alpha_jsonl,rebalance_band,return_mode,dynamic_min_mult,strategy,model,source,reliability,scenario,transform,mode
backtest_results_v9_retention_20260531\avgw3_test_target3_execution_cap5_adv20m\execution_constrained_summary.csv,2,70.19659538157632,2.661201753700563,0.1337859077552856,,0.03,0.4,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\topfocus_avgw3_test_legacy_finegrid\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_v9_retention_20260531\avgw3_test_target3_execution_cap5_adv20m_holdgrid\execution_constrained_summary.csv,5,70.19659538157632,2.661201753700563,0.1337859077552856,,0.03,0.4,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\topfocus_avgw3_test_legacy_finegrid\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
locked_candidate_confirmation_20260614\confirmation_summary.csv,16,74.65738929625812,2.6453272138153365,0.1258528706097012,,0.006,0.1,legacy,,,,,,1000000.0,1.0,,,,0.2,,,,frozen_v9,,,lag1,,
backtest_results_v9_retention_20260531\raw_avgw3_rankblend_open_to_open_exec1m_summary.csv,24,71.16613238069245,2.6443082166915266,0.1579047267095643,test,0.03,0.6,legacy,,,,,,1000000.0,0.0,20000000.0,0.05,F:\stock_prediction\deepseek_model_exp\backtest_results_v9_retention_20260531\raw_avgw3_rankblend_test_w25_75\combined_alpha_top_order.jsonl,,open_to_open,,,,,,,,
backtest_results_v9_retention_20260531\raw_avgw3_rankblend_test_w25_75_open_to_open_exec1m_cap5_min20\open_execution_summary.csv,4,71.16613238069245,2.6443082166915266,0.1579047267095643,,0.03,0.6,legacy,,,,,,1000000.0,0.0,20000000.0,0.05,F:\stock_prediction\deepseek_model_exp\backtest_results_v9_retention_20260531\raw_avgw3_rankblend_test_w25_75\combined_alpha_top_order.jsonl,,open_to_open,,,,,,,,
backtest_results_v9_retention_20260531\avgw3_test_target3_execution_cap5_min20_lag1\execution_constrained_summary.csv,2,68.59241408498842,2.619795649835982,0.1364349951731965,,0.03,0.4,legacy,,,,,,100000000.0,1.0,20000000.0,0.05,backtest_results_v9_retention_20260531\topfocus_avgw3_test_legacy_finegrid\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_share_ledger_primary_test\yearly_summary.csv,6,76.00011625368599,2.6112519482519234,0.0861142715620139,,,,,,,,,2026,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\final_legacy_test_target3_hold50_open_to_open_exec1m_2xcost\open_execution_summary.csv,1,67.26684236025461,2.557217275500378,0.1541790561864783,,0.03,0.5,legacy,,,,,,1000000.0,0.0,20000000.0,0.05,F:\stock_prediction\deepseek_model_exp\backtest_results_v9_retention_20260531\topfocus_avgw3_test_legacy_finegrid\v9_daily_alpha_top_order.jsonl,,open_to_open,,,,,,,,
backtest_results_test_plan_small_account_avgw3_test\execution_constraint_sweep_summary.csv,2,67.14051992769936,2.552136969162964,0.1344084865324949,,0.03,0.3,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_small_account_avgw3_test\top_by_sharpe.csv,2,67.14051992769936,2.552136969162964,0.1344084865324949,,0.03,0.3,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_v9_retention_20260531\avgw3_test_target3_open_to_open_exec1m_cap5_min50\open_execution_summary.csv,3,65.2893062380281,2.519352784209121,0.1562456140342396,,0.03,0.5,legacy,,,,,,1000000.0,0.0,50000000.0,0.05,F:\stock_prediction\deepseek_model_exp\backtest_results_v9_retention_20260531\topfocus_avgw3_test_legacy_finegrid\v9_daily_alpha_top_order.jsonl,,open_to_open,,,,,,,,
backtest_results_exp_blend_raw75_avg25_test\ledger\yearly_summary.csv,6,72.91932527227785,2.5192432403378677,0.1260346022712298,,,,,,,,,2025,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\avgw3_test_target3_execution_cap5_adv20m_hold3040_cost2x\execution_constrained_summary.csv,2,63.11206984442235,2.455562051569125,0.1356186651091069,,0.03,0.4,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\topfocus_avgw3_test_legacy_finegrid\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_v9_retention_20260531\raw_test_target3_execution_cap5_adv20m_holdgrid\execution_constrained_summary.csv,5,61.85943422785185,2.405194287894637,0.1243438960752054,,0.03,0.5,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\topfocus_raw_test_legacy_target3\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
reranker_confirmation_20260615\meta_gate_v41\summary.csv,16,52.33243681433248,2.3901228016947607,0.1092073216062735,,0.006,0.1,legacy,,,,,,1000000.0,0.0,,,,0.2,,,,v41,,,base,,
backtest_results_v9_retention_20260531\avgw3_test_targetfine_open_to_open_exec1m_cap5_min20_market_none\open_execution_summary.csv,4,78.0918554423162,2.376943996880759,0.1911635370134022,,0.03,0.5,none,,,,,,1000000.0,0.0,20000000.0,0.05,F:\stock_prediction\deepseek_model_exp\backtest_results_v9_retention_20260531\topfocus_avgw3_test_legacy_finegrid\v9_daily_alpha_top_order.jsonl,,open_to_open,,,,,,,,
backtest_results_v9_retention_20260531\v9v10_rankens_test_w75_25_exec100m_cap5_min20\yearly_summary.csv,6,57.6736286929171,2.356429867736248,0.1267085137338404,,,,,,,,,2025,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\v9v10_rankens_exec100m_cap5_min20_summary.csv,12,58.40042492537663,2.3541804951532947,0.1267085137338404,test,,,,,,,,,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\v9v10_rankens_test_w75_25_exec100m_cap5_min20\execution_constrained_summary.csv,2,58.40042492537663,2.3541804951532947,0.1267085137338404,,0.03,0.4,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\v9v10_rankens_test_w75_25\combined_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_fixed_names_avgw3_test\execution_constraint_sweep_summary.csv,2,75.2322790624866,2.3387290777126744,0.1921292506886847,,0.004,0.06,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_fixed_names_avgw3_test\top_by_sharpe.csv,2,75.2322790624866,2.3387290777126744,0.1921292506886847,,0.004,0.06,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_v9_retention_20260531\v9v10_rankens_test_w50_50_exec100m_cap5_min20\yearly_summary.csv,6,57.45683614376536,2.325148180768756,0.1253508917923138,,,,,,,,,2025,,,,,,,,,,,,,,,
backtest_results_exp_consensus_geo_test\ledger\yearly_summary.csv,6,57.68257211194412,2.313339312052254,0.1278791949252919,,,,,,,,,2025,,,,,,,,,,,,,,,
backtest_results_exp_blend_raw75_avg25_hold100_test\ledger\execution_constraint_sweep_summary.csv,2,65.9351284632323,2.3116756070991618,0.1280183795996569,,0.004,0.1,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_exp_blend_raw75_avg25_test\alpha.jsonl,,,,,,,,,,
backtest_results_exp_blend_raw75_avg25_hold100_test\ledger\top_by_sharpe.csv,2,65.9351284632323,2.3116756070991618,0.1280183795996569,,0.004,0.1,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_exp_blend_raw75_avg25_test\alpha.jsonl,,,,,,,,,,
backtest_results_v9_retention_20260531\raw_test_target3_execution_cap5_adv20m\execution_constrained_summary.csv,2,60.15020432487317,2.3109348386960047,0.1268487928769744,,0.03,0.4,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\topfocus_raw_test_legacy_target3\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_v9_retention_20260531\raw_avgw3_rankblend_test_w50_50_open_to_open_exec1m_cap5_min20\open_execution_summary.csv,4,59.05114151151179,2.282686871401639,0.1643640788915737,,0.035,0.6,legacy,,,,,,1000000.0,0.0,20000000.0,0.05,F:\stock_prediction\deepseek_model_exp\backtest_results_v9_retention_20260531\raw_avgw3_rankblend_test_w50_50\combined_alpha_top_order.jsonl,,open_to_open,,,,,,,,
backtest_results_v9_retention_20260531\v9v10_rankens_test_w50_50_exec100m_cap5_min20\execution_constrained_summary.csv,2,56.59309399576318,2.28018080267133,0.1253508917923138,,0.03,0.4,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\v9v10_rankens_test_w50_50\combined_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_exp_consensus_geo_test\ledger\execution_constraint_sweep_summary.csv,2,56.65138269100862,2.262572936394214,0.1278791949252919,,0.01,0.06,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_exp_consensus_geo_test\alpha.jsonl,,,,,,,,,,
backtest_results_exp_consensus_geo_test\ledger\top_by_sharpe.csv,2,56.65138269100862,2.262572936394214,0.1278791949252919,,0.01,0.06,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_exp_consensus_geo_test\alpha.jsonl,,,,,,,,,,
backtest_result_snapshots\20260531_temporal_test_stage_breakdown\yearly_summary.csv,18,65.27833609421513,2.2598814233112745,16.767557251963808,,,,,,,,,2025,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\topfocus_raw_val_legacy_target3\yearly_summary.csv,6,119.23212544092046,2.2480246313997583,0.1580722651316241,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_blend_raw75_avg25_test\ledger\execution_constraint_sweep_summary.csv,2,62.72966314916331,2.242853431006586,0.1260346022712298,,0.004,0.06,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_exp_blend_raw75_avg25_test\alpha.jsonl,,,,,,,,,,
backtest_results_exp_blend_raw75_avg25_test\ledger\top_by_sharpe.csv,2,62.72966314916331,2.242853431006586,0.1260346022712298,,0.004,0.06,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_exp_blend_raw75_avg25_test\alpha.jsonl,,,,,,,,,,
backtest_results_test_plan_small_account_raw_test\execution_constraint_sweep_summary.csv,2,58.09980430123025,2.2388883323196507,0.1315132495325625,,0.03,0.3,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_raw_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_small_account_raw_test\top_by_sharpe.csv,2,58.09980430123025,2.2388883323196507,0.1315132495325625,,0.03,0.3,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_raw_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_v9_retention_20260531\raw_avgw3_rankblend_test_w75_25_open_to_open_exec1m_cap5_min20\open_execution_summary.csv,4,58.21163127144573,2.2173589304463435,0.1701863246782545,,0.03,0.6,legacy,,,,,,1000000.0,0.0,20000000.0,0.05,F:\stock_prediction\deepseek_model_exp\backtest_results_v9_retention_20260531\raw_avgw3_rankblend_test_w75_25\combined_alpha_top_order.jsonl,,open_to_open,,,,,,,,
reranker_confirmation_20260615\regression_v3\summary.csv,16,45.907653496490354,2.2020594219513505,0.1150765669267785,,0.006,0.1,legacy,,,,,,1000000.0,1.0,,,,0.2,,,,v3,,,lag1,,
backtest_results_test_plan_v9_raw_val\yearly_summary.csv,6,111.8445472028164,2.166728610747536,0.1568546555040399,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\v9v10_rankens_test_w25_75_exec100m_cap5_min20\yearly_summary.csv,6,55.17239689290467,2.1664154099802544,0.1150287001550737,,,,,,,,,2026,,,,,,,,,,,,,,,
backtest_result_snapshots\20260531_temporal_market_timing_summary.csv,18,48.73162521788386,2.161032194272129,0.125810499648305,test,0.3,0.8,legacy,,,,,,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_longonly_test_market_legacy_t30h80\temporal_retention_summary.csv,1,48.73162521788386,2.161032194272129,0.125810499648305,,0.3,0.8,legacy,,,,equal,,,,,,,,,,,,,,,,
backtest_results_exp_rebalance_band10_pv1m_test\execution_constraint_sweep_summary.csv,1,55.57668758198777,2.160744494116142,0.1221351754570749,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,0.1,,,,,,,,,
backtest_results_exp_rebalance_band10_pv1m_test\top_by_sharpe.csv,1,55.57668758198777,2.160744494116142,0.1221351754570749,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,0.1,,,,,,,,,
backtest_results_exp_rebalance_band20_test\execution_constraint_sweep_summary.csv,2,55.42115684158515,2.158572741971922,0.1213986000406924,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,0.2,,,,,,,,,
backtest_results_exp_rebalance_band20_test\top_by_sharpe.csv,2,55.42115684158515,2.158572741971922,0.1213986000406924,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,0.2,,,,,,,,,
backtest_results_v9_retention_20260531\v9v10_rankens_test_w25_75_exec100m_cap5_min20\execution_constrained_summary.csv,2,52.35649679720422,2.1582494666983374,0.1271529365065061,,0.03,0.4,legacy,,,,,,100000000.0,,20000000.0,0.05,backtest_results_v9_retention_20260531\v9v10_rankens_test_w25_75\combined_alpha_top_order.jsonl,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_longonly_test_market_legacy_one\temporal_retention_summary.csv,1,49.59328430444745,2.154128597602289,0.133001906332632,,0.2,0.8,legacy,,,,equal,,,,,,,,,,,,,,,,
reranker_confirmation_20260615\gated_v4\summary.csv,16,50.21127404141004,2.147359909859506,0.1075872058392278,,0.006,0.1,legacy,,,,,,1000000.0,1.0,,,,0.2,,,,v4,,,lag1,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_longonly_test_market_legacy_hold90\temporal_retention_summary.csv,1,48.52713231817189,2.144597062683258,0.1343939864446833,,0.2,0.9,legacy,,,,equal,,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_longonly_h128_t64_n3000_test_best\temporal_retention_summary.csv,6,60.454658664858016,2.131386201619377,0.159791398855774,,0.3,0.8,,,,,equal,,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\topfocus_raw_val_legacy_target3\v9_retention_summary.csv,2,109.50415596534675,2.127670708915381,0.1580722651316241,val,0.03,0.25,legacy,checkpoints_exp_topfocus_w005_topic\ultimate_v7_best.pt,v9_raw,1.0,equal,,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_seed5590_5591_rankens_test_legacy\temporal_retention_summary.csv,4,45.22780609902806,2.1174996439140465,0.1256958743428565,,0.3,0.9,legacy,,,,equal,,,,,,,,,,,,,,,,
backtest_results_test_plan_share_ledger_primary_test\execution_constraint_sweep_summary.csv,2,54.25499101446971,2.1130553240810874,0.121969467263453,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_share_ledger_primary_test\top_by_sharpe.csv,2,54.25499101446971,2.1130553240810874,0.121969467263453,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_topstable_epoch9_val_avgw3\yearly_summary.csv,3,97.32714131073934,2.056131707667643,0.1931250579676212,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\topfocus_raw_val_legacy_target3_cost2x\yearly_summary.csv,6,103.06633539405424,2.046951323942204,0.1595205631599628,,,,,,,,,2024,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_longonly_test_market_dynamic_t30h80\temporal_retention_summary.csv,1,32.185580641243085,2.042291355104788,0.0866883114495962,,0.3,0.8,dynamic,,,,equal,,,,,,,,,,,,,,,,
backtest_results_test_plan_v9_raw_val\v9_retention_summary.csv,2,102.11263612837855,2.0408934474072136,0.1568546555040399,val,0.03,0.3,legacy,checkpoints_exp_topfocus_w005_topic/ultimate_v7_best.pt,v9_raw,1.0,equal,,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_seed5591_test_legacy_t20t30\temporal_retention_summary.csv,4,43.98991956291667,2.040498242678952,0.1251339710632577,,0.2,0.8,legacy,,,,equal,,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_longonly_test_market_dynamic_one\temporal_retention_summary.csv,1,32.8089514774913,2.038950275424449,0.0922842894391763,,0.2,0.8,dynamic,,,,equal,,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_longonly_test_market_dynamic_hold90\temporal_retention_summary.csv,1,32.29235687707277,2.030319915345689,0.0938119102017699,,0.2,0.9,dynamic,,,,equal,,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_seed5592_test_legacy_t20t30\temporal_retention_summary.csv,4,41.302333371234056,2.022766651605765,0.1178163945930752,,0.2,0.8,legacy,,,,equal,,,,,,,,,,,,,,,,
backtest_results_test_plan_share_ledger_avgw3_test\yearly_summary.csv,6,53.38186736731485,2.01581200464256,0.1290239812545325,,,,,,,,,2025,,,,,,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_retention_20260531\h3h5h7_seed5591_test_extreme_hold\temporal_retention_summary.csv,4,54.301294245139765,2.00225382445281,0.1580182881948856,,0.2,0.8,none,,,,equal,,,,,,,,,,,,,,,,
backtest_results_topstable_epoch9_val_avgw3\v9_retention_summary.csv,1,89.76775790778946,1.9462683096753155,0.1931250579676212,val,0.006,0.1,legacy,checkpoints_exp_top06_stable_20260612\ultimate_v7_best.pt,v9_raw_persistent_average_w3,3.0,equal,,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\topfocus_raw_val_legacy_target3_cost2x\v9_retention_summary.csv,2,94.09830879350618,1.9274578253024404,0.1595205631599628,val,0.03,0.25,legacy,checkpoints_exp_topfocus_w005_topic\ultimate_v7_best.pt,v9_raw,1.0,equal,,,,,,,,,,,,,,,,
backtest_results_exp_legacy_bear40_test\execution_constraint_sweep_summary.csv,2,36.10544392658253,1.8269357121718104,0.0951638328446254,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_exp_legacy_bear40_test\top_by_sharpe.csv,2,36.10544392658253,1.8269357121718104,0.0951638328446254,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_share_ledger_avgw3_test\execution_constraint_sweep_summary.csv,2,49.39285619891085,1.825438050920928,0.1345830483960577,,0.004,0.06,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_test_plan_share_ledger_avgw3_test\top_by_sharpe.csv,2,49.39285619891085,1.825438050920928,0.1345830483960577,,0.004,0.06,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_test\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
_archive_results_20260604\backtest_results_temporal_daily_top_20260531\h3h5h7_longonly_h128_t64_n3000_test_daily_top\temporal_daily_top_summary.csv,4,47.700131186456375,1.7553205021221172,0.1545117027667477,,,,,,,,,,,,,,,,,,,,,,,,
backtest_results_exp_legacy_bear40_val\yearly_summary.csv,6,62.447716314403664,1.7419656847748783,0.1226659924369304,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_blend_raw75_avg25_val\ledger\yearly_summary.csv,36,66.39890908369588,1.719115472420255,0.2172769844061472,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_v9_retention_20260531\topfocus_avgw3_val_legacy_finegrid\yearly_summary.csv,90,71.91108345599555,1.7182669069755072,0.1662201587515846,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_legacy_bear50_val\yearly_summary.csv,6,61.93960412259303,1.7132558193067664,0.1343105602970644,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_test_plan_v9_avgw3_val\yearly_summary.csv,6,70.52885752873897,1.7111138812591946,0.1538762897865639,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_band20_mintrade_val\yearly_summary.csv,36,64.38098886601114,1.7051278179725522,0.1546072455442367,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_rebalance_band_val\yearly_summary.csv,36,63.17805541319801,1.7047051889713276,0.1486714729961006,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_band20_ranktilt_val\yearly_summary.csv,36,64.40346358522191,1.7041381399679902,0.1547681748688182,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_band20_volpen_val\yearly_summary.csv,36,64.40346358522191,1.7041381399679902,0.1547681748688182,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_consensus_geo_val\ledger\yearly_summary.csv,36,61.87174299519842,1.7026064450587877,0.1821840607218859,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_base_avgw3_val\yearly_summary.csv,3,74.64855172203777,1.698391270192603,0.2033114362259219,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_consensus_min_val\ledger\yearly_summary.csv,36,64.17525038693834,1.695006088639167,0.236988797819494,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_topic_pairwise_blend_80_val\ledger\yearly_summary.csv,6,61.275489569600005,1.6936332978090765,0.157695135982996,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_legacy_bear60_val\yearly_summary.csv,6,62.12884306572544,1.6878063014530806,0.1463221563029464,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_pairwise_w001_avgw3_val\yearly_summary.csv,3,79.9471376139279,1.686320748526988,0.1673320809433151,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_band20_rankshrink_val\yearly_summary.csv,30,63.59818812900328,1.6853884979191482,0.1558585815155992,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_blend_raw50_avg50_val\ledger\yearly_summary.csv,36,60.47953059314859,1.676095866071079,0.1848487086581796,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_topic_pairwise_blend_90_val\ledger\yearly_summary.csv,6,60.324958067984944,1.672254536251014,0.1600599036583646,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_legacy_bear40_val\execution_constraint_sweep_summary.csv,2,58.72294039809793,1.669265873518801,0.1226659924369304,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_val\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_exp_legacy_bear40_val\top_by_sharpe.csv,2,58.72294039809793,1.669265873518801,0.1226659924369304,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_val\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_exp_topic_pairwise_blend_70_val\ledger\yearly_summary.csv,6,60.93324048176992,1.659196171554003,0.1468805609643804,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_ablate_fundamental_avgw3_val\yearly_summary.csv,3,73.80612613822166,1.6524671126602268,0.1823254137174347,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_test_plan_share_ledger_candidate_sweep_val\yearly_summary.csv,36,61.85137912629733,1.6492219029590345,0.1569216507799539,,,,,,,,,2024,,,,,,,,,,,,,,,
backtest_results_exp_legacy_bear50_val\execution_constraint_sweep_summary.csv,2,57.65823733347351,1.6289603543498496,0.1343105602970644,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_val\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
backtest_results_exp_legacy_bear50_val\top_by_sharpe.csv,2,57.65823733347351,1.6289603543498496,0.1343105602970644,,0.006,0.1,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_test_plan_v9_avgw3_val\v9_daily_alpha_top_order.jsonl,,,,,,,,,,
candidate_model_validation_20260614\candidate_validation_summary.csv,64,59.55837875315066,1.6247412948091071,0.1552243462277643,,0.006,0.1,legacy,operational reference,,,,,500000.0,0.0,,,,0.2,,,,frozen_v9,,,base,maxret095,
lag1_checkpoint_sweep_m0_20260616\candidate_validation_summary.csv,32,59.55837875315066,1.6247412948091071,0.1552243462277643,,0.006,0.1,legacy,operational reference,,,,,500000.0,0.0,,,,0.2,,,,frozen_v9,,,base,maxret095,
loss_ablation_portfolio_validation_20260614\candidate_validation_summary.csv,128,59.55837875315066,1.6247412948091071,0.1552243462277643,,0.006,0.1,legacy,operational reference,,,,,500000.0,0.0,,,,0.2,,,,frozen_v9,,,base,maxret095,
multi_loss_validation_20260614\portfolio\candidate_validation_summary.csv,144,59.55837875315066,1.6247412948091071,0.1552243462277643,,0.006,0.1,legacy,operational reference,,,,,500000.0,0.0,,,,0.2,,,,frozen_v9,,,base,maxret095,
backtest_results_exp_topic_pairwise_blend_80_val\ledger\execution_constraint_sweep_summary.csv,2,57.26544670704261,1.614919508061945,0.157695135982996,,0.006,0.1,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_exp_topic_pairwise_blend_80_val\alpha.jsonl,0.2,,,,,,,,,
backtest_results_exp_topic_pairwise_blend_80_val\ledger\top_by_sharpe.csv,2,57.26544670704261,1.614919508061945,0.157695135982996,,0.006,0.1,legacy,,,,,,500000.0,0.0,3000000.0,0.05,backtest_results_exp_topic_pairwise_blend_80_val\alpha.jsonl,0.2,,,,,,,,,
backtest_results_exp_blend_raw75_avg25_val\ledger\execution_constraint_sweep_summary.csv,12,60.75211126099956,1.6144537685760856,0.2172769844061472,,0.004,0.06,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_exp_blend_raw75_avg25_val\alpha.jsonl,,,,,,,,,,
backtest_results_exp_blend_raw75_avg25_val\ledger\top_by_sharpe.csv,12,60.75211126099956,1.6144537685760856,0.2172769844061472,,0.004,0.06,legacy,,,,,,1000000.0,0.0,3000000.0,0.05,backtest_results_exp_blend_raw75_avg25_val\alpha.jsonl,,,,,,,,,,
backtest_results_exp_rank_smooth_w3_val\ledger\yearly_summary.csv,6,58.91808809578758,1.6083153258520793,0.154569197522911,,,,,,,,,2024,,,,,,,,,,,,,,,
